replicate,day,start_time,end_time,focal,partner,partner_avoid,avoid_success,male_abort,behaviour,notes,patch_focal,treatment,patch_partner,partner_sex
5,2,10:16:57 AM,,",3",",1",,,,mount,,E,isolated,C,male
5,2,10:21:20 AM,,",3",",1",,,,mount,,E,isolated,C,male
5,2,10:22:48 AM,,",5",",7",,,,mount,,B,social,D,male
5,2,10:24:14 AM,,",4",",7",,,,mount,,G,isolated,D,male
5,2,10:24:41 AM,,",4",",5",,,,mount,,G,isolated,B,male
5,2,10:25:01 AM,,",5",",7",,,,mount,,B,social,D,male
5,2,10:25:20 AM,,",4",",5",,,,mount,,G,isolated,B,male
5,2,10:28:16 AM,,",5",",4",,,,mount,,B,social,G,male
5,2,10:36:43 AM,,",4",",7",,,,mount,,G,isolated,D,male
5,2,10:37:03 AM,,",7",",5",,,,mount,,D,social,B,male
5,2,10:39:58 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:40:29 AM,,",2",",3",,,,mount,,F,isolated,E,male
5,2,10:41:02 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:44:30 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:45:43 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:46:33 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:47:32 AM,,",4",",5",,,,mount,,G,isolated,B,male
5,2,10:47:48 AM,,",5",",4",,,,mount,,B,social,G,male
5,2,10:50:39 AM,,",4",",7",,,,mount,,G,isolated,D,male
5,2,10:51:06 AM,,",7",",4",,,,mount,,D,social,G,male
5,2,10:52:24 AM,,",5",",7",,,,mount,,B,social,D,male
5,2,10:53:41 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:54:10 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:54:55 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,10:55:04 AM,10:55:34 AM,",1","0,",y,n,n,insemination,,C,social,I,female
5,2,11:04:19 AM,,",3",",9",,,,mount,,E,isolated,A,male
5,2,11:05:15 AM,,",8",",7",,,,mount,,H,isolated,D,male
5,2,11:05:41 AM,,",9",",7",,,,mount,,A,social,D,male
5,2,11:06:56 AM,,",2",",4",,,,mount,,F,isolated,G,male
5,2,11:09:38 AM,,",1",",3",,,,mount,,C,social,E,male
5,2,11:10:35 AM,,",3","0,",y,y,NA,mount,,E,isolated,I,female
5,2,11:11:41 AM,11:12:21 AM,",3","0,",y,n,n,insemination,,E,isolated,I,female
5,2,11:15:12 AM,,",4","4,",y,y,NA,mount,,G,isolated,L,female
5,2,11:15:49 AM,,",3","4,",y,n,y,mount,,E,isolated,L,female
5,2,11:16:50 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,11:16:58 AM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,11:17:53 AM,,",9",",7",,,,mount,,A,social,D,male
5,2,11:20:38 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,11:20:48 AM,,",3","4,",y,n,y,mount,,E,isolated,L,female
5,2,11:23:31 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,11:24:30 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,11:26:15 AM,,",2","4,",n,NA,y,mount,,F,isolated,L,female
5,2,11:27:12 AM,,",7","4,",y,y,NA,mount,,D,social,L,female
5,2,11:29:38 AM,,",2","4,",n,NA,y,mount,,F,isolated,L,female
5,2,11:30:07 AM,,",3","4,",y,y,NA,mount,,E,isolated,L,female
5,2,11:31:21 AM,,",2","4,",n,NA,y,mount,,F,isolated,L,female
5,2,11:38:25 AM,,",3","4,",y,n,y,mount,,E,isolated,L,female
5,2,11:40:27 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,11:40:49 AM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,11:42:47 AM,,",8",",7",,,,mount,,H,isolated,D,male
5,2,11:42:59 AM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,11:46:03 AM,,",9",",2",,,,mount,,A,social,F,male
5,2,11:46:14 AM,,",7",",2",,,,mount,,D,social,F,male
5,2,11:46:48 AM,,",7",",2",,,,mount,,D,social,F,male
5,2,11:47:17 AM,,",9",",8",,,,mount,,A,social,H,male
5,2,11:47:39 AM,,",9",",2",,,,mount,,A,social,F,male
5,2,11:47:51 AM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,11:48:46 AM,,",2","4,",n,NA,y,mount,,F,isolated,L,female
5,2,11:49:13 AM,,",3","0,",y,n,y,mount,,E,isolated,I,female
5,2,11:51:32 AM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,11:52:20 AM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,12:01:03 PM,,",3",",8",,,,mount,,E,isolated,H,male
5,2,12:01:21 PM,,",7",",3",,,,mount,,D,social,E,male
5,2,12:01:33 PM,,",8",",7",,,,mount,,H,isolated,D,male
5,2,12:04:16 PM,,",8",",7",,,,mount,,H,isolated,D,male
5,2,12:04:25 PM,,",8",",9",,,,mount,,H,isolated,A,male
5,2,12:04:44 PM,,",3",",9",,,,mount,,E,isolated,A,male
5,2,12:08:28 PM,,",3",",7",,,,mount,,E,isolated,D,male
5,2,12:08:39 PM,,",1","0,",n,NA,y,mount,,C,social,I,female
5,2,12:12:59 PM,,",1","3,",y,y,NA,mount,,C,social,K,female
5,2,12:14:52 PM,,",2","4,",n,NA,y,mount,,F,isolated,L,female
5,2,12:16:36 PM,,",2",",4",n,NA,y,mount,,F,isolated,G,male
5,2,12:17:53 PM,,",7",",3",,,,mount,,D,social,E,male
5,2,12:18:05 PM,,",1",",3",,,,mount,,C,social,E,male
5,2,12:18:32 PM,,",1",",3",,,,mount,,C,social,E,male
5,2,12:18:44 PM,,",1",",7",,,,mount,,C,social,D,male
5,2,12:19:25 PM,,",1",",7",,,,mount,,C,social,D,male
5,2,12:20:09 PM,,",9",",3",,,,mount,,A,social,E,male
5,2,12:21:19 PM,,",3",",7",,,,mount,,E,isolated,D,male
5,2,12:21:35 PM,,",9",",2",,,,mount,,A,social,F,male
5,2,12:21:44 PM,12:22:16 PM,",3","4,",n,NA,n,insemination,,E,isolated,L,female
5,2,12:22:03 PM,,",7",",9",,,,mount,,D,social,A,male
5,2,12:22:22 PM,,",9",",3",,,,mount,,A,social,E,male
5,2,12:23:16 PM,,",9","4,",n,NA,y,mount,,A,social,L,female
5,2,12:23:39 PM,,",7",",2",,,,mount,,D,social,F,male
5,2,12:24:05 PM,,",7",",2",,,,mount,,D,social,F,male
5,2,12:24:27 PM,,",9",",2",,,,mount,,A,social,F,male
5,2,12:24:41 PM,,",5",",2",,,,mount,,B,social,F,male
5,2,12:25:17 PM,12:25:43 PM,",7","4,",n,NA,n,insemination,,D,social,L,female
5,2,12:25:56 PM,,",9","0,",n,NA,y,mount,,A,social,I,female
5,2,12:26:37 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,12:26:56 PM,,",5",",2",,,,mount,,B,social,F,male
5,2,12:27:36 PM,12:27:53 PM,",8","3,",n,NA,n,insemination,,H,isolated,K,female
5,2,12:28:04 PM,,",5",",8",,,,mount,,B,social,H,male
5,2,12:28:30 PM,,",1",",5",,,,mount,,C,social,B,male
5,2,12:28:38 PM,,",2",",7",,,,mount,,F,isolated,D,male
5,2,12:28:43 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,12:29:45 PM,,",9","4,",y,y,NA,mount,,A,social,L,female
5,2,12:30:48 PM,,",2",",5",,,,mount,,F,isolated,B,male
5,2,12:31:11 PM,,",7",",9",,,,mount,,D,social,A,male
5,2,12:31:29 PM,,",7","0,",n,NA,y,mount,,D,social,I,female
5,2,12:32:20 PM,,",5","5,",n,NA,n,insemination,,B,social,M,female
5,2,12:33:28 PM,,",9","0,",n,NA,y,mount,,A,social,I,female
5,2,12:33:42 PM,,",9",",7",,,,mount,,A,social,D,male
5,2,12:33:48 PM,12:34:16 PM,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,12:34:08 PM,,",7",",9",,,,mount,,D,social,A,male
5,2,12:34:37 PM,,",9","0,",n,NA,y,mount,,A,social,I,female
5,2,12:35:32 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,12:36:01 PM,,",9","4,",n,NA,y,mount,,A,social,L,female
5,2,12:36:18 PM,,",7","0,",y,y,NA,mount,,D,social,I,female
5,2,12:36:31 PM,12:38:15 PM,",1","0,",n,NA,n,insemination,,C,social,I,female
5,2,12:36:48 PM,,",3",",7",,,,mount,,E,isolated,D,male
5,2,12:36:56 PM,,",5",",2",,,,mount,,B,social,F,male
5,2,12:37:44 PM,,",3",",7",,,,mount,,E,isolated,D,male
5,2,12:38:08 PM,,",9",",7",,,,mount,,A,social,D,male
5,2,12:38:32 PM,,",7",",3",,,,mount,,D,social,E,male
5,2,12:38:50 PM,,",5",",2",,,,mount,,B,social,F,male
5,2,12:40:07 PM,12:40:30 PM,",4","4,",n,NA,n,insemination,,G,isolated,L,female
5,2,12:40:37 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,12:42:02 PM,,",2",",3",,,,mount,,F,isolated,E,male
5,2,12:42:08 PM,,",3","4,",y,n,y,mount,,E,isolated,L,female
5,2,12:42:31 PM,,",2",",7",,,,mount,,F,isolated,D,male
5,2,12:42:40 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,12:43:23 PM,,",2","3,",y,y,NA,mount,,F,isolated,K,female
5,2,12:43:48 PM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,12:44:04 PM,,",2",",7",,,,mount,,F,isolated,D,male
5,2,12:44:45 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,12:45:18 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,12:46:16 PM,,",5",",8",,,,mount,,B,social,H,male
5,2,12:46:25 PM,,",5","2,",n,NA,y,mount,,B,social,J,female
5,2,12:46:34 PM,,",2","4,",n,NA,y,mount,,F,isolated,L,female
5,2,12:48:07 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,12:50:51 PM,12:51:33 PM,",4","3,",n,NA,n,insemination,,G,isolated,K,female
5,2,12:52:14 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,12:52:33 PM,12:52:54 PM,",2","6,",n,NA,n,insemination,,F,isolated,N,female
5,2,12:53:37 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,1:02:31 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,1:05:13 PM,1:05:49 PM,",3","6,",n,NA,n,insemination,,E,isolated,N,female
5,2,1:06:03 PM,,",5",",8",,,,mount,,B,social,H,male
5,2,1:06:34 PM,,",3","0,",y,y,NA,mount,,E,isolated,I,female
5,2,1:08:10 PM,,",3","6,",n,NA,y,mount,,E,isolated,N,female
5,2,1:09:05 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,1:12:04 PM,1:12:30 PM,",1","3,",n,NA,n,insemination,,C,social,K,female
5,2,1:12:42 PM,1:13:24 PM,",9","4,",n,NA,n,insemination,,A,social,L,female
5,2,1:14:24 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,1:16:11 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,1:16:55 PM,,",7",",3",,,,mount,,D,social,E,male
5,2,1:17:28 PM,,",9","6,",y,n,y,mount,,A,social,N,female
5,2,1:18:48 PM,,",3",",7",,,,mount,,E,isolated,D,male
5,2,1:18:56 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,1:20:24 PM,,",3","3,",y,y,NA,mount,,E,isolated,K,female
5,2,1:21:27 PM,,",9","0,",n,NA,y,mount,,A,social,I,female
5,2,1:21:37 PM,,",2","3,",n,NA,y,mount,,F,isolated,K,female
5,2,1:22:39 PM,,",9","0,",n,NA,y,mount,,A,social,I,female
5,2,1:25:20 PM,,",8",",5",,,,mount,,H,isolated,B,male
5,2,1:25:39 PM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,1:26:47 PM,,",3",",4",,,,mount,,E,isolated,G,male
5,2,1:29:30 PM,,",8",",1",,,,mount,,H,isolated,C,male
5,2,1:29:41 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,1:30:33 PM,,",8",",5",,,,mount,,H,isolated,B,male
5,2,1:32:22 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,1:33:44 PM,,",2","3,",n,NA,y,mount,,F,isolated,K,female
5,2,1:34:08 PM,,",3","6,",n,NA,y,mount,,E,isolated,N,female
5,2,1:35:42 PM,1:36:10 PM,",4","6,",n,NA,n,insemination,,G,isolated,N,female
5,2,1:36:52 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,1:38:58 PM,,",2","4,",y,y,NA,mount,,F,isolated,L,female
5,2,1:41:13 PM,,",3","6,",n,NA,y,mount,,E,isolated,N,female
5,2,1:42:30 PM,,",3","6,",y,y,NA,mount,,E,isolated,N,female
5,2,1:43:25 PM,,",3","6,",y,y,NA,mount,,E,isolated,N,female
5,2,1:48:08 PM,,",2","4,",y,y,NA,mount,,F,isolated,L,female
5,2,1:49:59 PM,,",2","3,",n,NA,y,mount,,F,isolated,K,female
5,2,1:51:06 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,1:52:19 PM,,",3","3,",y,y,NA,mount,,E,isolated,K,female
5,2,1:53:08 PM,,",4","3,",n,NA,y,mount,,G,isolated,K,female
5,2,1:54:12 PM,,",3","6,",y,y,NA,mount,,E,isolated,N,female
5,2,2:02:52 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,2:05:55 PM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,2:06:54 PM,,",8","4,",n,NA,y,mount,,H,isolated,L,female
5,2,2:07:31 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,2:08:59 PM,,",5",",7",,,,mount,,B,social,D,male
5,2,2:09:52 PM,,",5","6,",n,NA,y,mount,,B,social,N,female
5,2,2:10:26 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,2:11:52 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,2:12:36 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,2:13:24 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,2:15:13 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,2:16:08 PM,,",3","3,",n,NA,y,mount,,E,isolated,K,female
5,2,2:21:53 PM,,",2","4,",n,NA,y,mount,,F,isolated,L,female
5,2,2:23:18 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,2:24:53 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,2:26:04 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,2:29:19 PM,,",3","0,",y,n,y,mount,,E,isolated,I,female
5,2,2:29:39 PM,,",4","4,",y,y,NA,mount,,G,isolated,L,female
5,2,2:31:11 PM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,2:31:34 PM,,",3","0,",y,y,NA,mount,,E,isolated,I,female
5,2,2:32:57 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,2:35:00 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,2:39:01 PM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,2:40:15 PM,,",3","4,",n,NA,y,mount,,E,isolated,L,female
5,2,2:41:21 PM,,",3","4,",y,y,NA,mount,,E,isolated,L,female
5,2,3:03:00 PM,,",3",",2",,,,mount,,E,isolated,F,male
5,2,3:05:16 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,3:06:05 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,3:08:57 PM,,",3","0,",n,NA,y,mount,,E,isolated,I,female
5,2,3:14:58 PM,3:15:44 PM,",8","8,",n,NA,n,insemination,,H,isolated,P,female
5,2,3:22:22 PM,,",7",",3",,,,mount,,D,social,E,male
5,2,3:22:30 PM,,",5",",3",,,,mount,,B,social,E,male
5,2,3:22:36 PM,,",3",",7",,,,mount,,E,isolated,D,male
5,2,3:24:17 PM,3:25:26 PM,",5","0,",n,NA,n,insemination,,B,social,I,female
5,2,3:25:13 PM,,",3","8,",n,NA,y,mount,,E,isolated,P,female
5,2,3:25:58 PM,,",5",",7",,,,mount,,B,social,D,male
5,2,3:42:23 PM,,",5",",3",,,,mount,,B,social,E,male
5,2,3:43:27 PM,,",3",",5",,,,mount,,E,isolated,B,male
5,2,3:44:05 PM,,",3",",7",,,,mount,"End of day temp 26.1degC, 56% RH",E,isolated,D,male
6,1,8:02:49 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,8:02:49 AM,,",7",",9",,,,mount,,F,isolated,A,male
6,1,8:03:04 AM,,",8",",2",,,,mount,,D,social,G,male
6,1,8:03:05 AM,8:03:58 AM,",1","8,",n,NA,n,insemination,,B,social,P,female
6,1,8:03:05 AM,,",0",",8",,,,mount,,H,isolated,D,male
6,1,8:03:16 AM,,",7","4,",y,n,y,mount,,F,isolated,L,female
6,1,8:03:44 AM,,",5",",3",,,,mount,,C,social,E,male
6,1,8:04:12 AM,,",7",",1",,,,mount,,F,isolated,B,male
6,1,8:04:28 AM,8:05:33 AM,",7","4,",y,n,n,insemination,,F,isolated,L,female
6,1,8:05:17 AM,,",9",",5",,,,mount,,A,social,C,male
6,1,8:05:39 AM,,",5",",9",,,,mount,,C,social,A,male
6,1,8:06:28 AM,8:07:38 AM,",1","1,",n,NA,n,insemination,,B,social,J,female
6,1,8:07:45 AM,,",7","4,",n,NA,y,mount,,F,isolated,L,female
6,1,8:08:00 AM,,",3",",9",,,,mount,,E,isolated,A,male
6,1,8:08:13 AM,,",9",",8",,,,mount,,A,social,D,male
6,1,8:08:17 AM,,",7",",1",,,,mount,,F,isolated,B,male
6,1,8:08:57 AM,,",0",",8",,,,mount,,H,isolated,D,male
6,1,8:09:04 AM,,",8",",3",,,,mount,,D,social,E,male
6,1,8:09:08 AM,,",3",",8",,,,mount,,E,isolated,D,male
6,1,8:09:16 AM,,",9",",8",,,,mount,,A,social,D,male
6,1,8:09:41 AM,,",2",",5",,,,mount,,G,isolated,C,male
6,1,8:09:53 AM,,",7","4,",n,NA,y,mount,,F,isolated,L,female
6,1,8:10:08 AM,,",8",",9",,,,mount,,D,social,A,male
6,1,8:10:34 AM,,",7",",1",,,,mount,,F,isolated,B,male
6,1,8:11:04 AM,,",7",",1",,,,mount,,F,isolated,B,male
6,1,8:11:45 AM,8:12:39 AM,",7","6,",n,NA,n,insemination,,F,isolated,N,female
6,1,8:13:35 AM,,",9",",2",,,,mount,,A,social,G,male
6,1,8:13:48 AM,,",2",",5",,,,mount,,G,isolated,C,male
6,1,8:13:52 AM,,",2",",5",,,,mount,,G,isolated,C,male
6,1,8:14:12 AM,,",5",",9",,,,mount,,C,social,A,male
6,1,8:14:19 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,8:14:29 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,8:16:01 AM,,",1","1,",n,NA,y,mount,,B,social,J,female
6,1,8:25:47 AM,,",1","5,",n,NA,y,mount,,B,social,M,female
6,1,8:25:57 AM,8:26:35 AM,",7","5,",n,NA,n,insemination,,F,isolated,M,female
6,1,8:26:08 AM,,",1",",7",,,,mount,,B,social,F,male
6,1,8:27:26 AM,,",1",",7",,,,mount,,B,social,F,male
6,1,8:28:29 AM,,",9",",5",,,,mount,,A,social,C,male
6,1,8:28:30 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,8:28:37 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,8:30:54 AM,,",7","6,",n,NA,y,mount,,F,isolated,N,female
6,1,8:32:29 AM,,",2","2,",n,NA,y,mount,,G,isolated,K,female
6,1,8:32:42 AM,8:36:53 AM,",5","2,",n,NA,n,insemination,,C,social,K,female
6,1,8:32:56 AM,,",9",",2",,,,mount,,A,social,G,male
6,1,8:33:41 AM,,",2",",5",,,,mount,,G,isolated,C,male
6,1,8:34:39 AM,,",2",",5",,,,mount,,G,isolated,C,male
6,1,8:37:45 AM,,",7","1,",y,y,NA,mount,,F,isolated,J,female
6,1,8:38:56 AM,8:39:46 AM,",2","2,",n,NA,n,insemination,,G,isolated,K,female
6,1,8:39:22 AM,,",7","5,",n,NA,y,mount,,F,isolated,M,female
6,1,8:40:00 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,8:42:22 AM,8:43:07 AM,",2","0,",n,NA,n,insemination,,G,isolated,I,female
6,1,8:42:45 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,8:46:15 AM,,",2","0,",y,y,NA,mount,,G,isolated,I,female
6,1,8:47:21 AM,8:47:54 AM,",9","0,",n,NA,n,insemination,,A,social,I,female
6,1,8:48:30 AM,,",9",",5",,,,mount,,A,social,C,male
6,1,8:49:12 AM,,",1","6,",n,NA,y,mount,,B,social,N,female
6,1,8:50:47 AM,,",1",",7",,,,mount,,B,social,F,male
6,1,8:50:57 AM,,",7","5,",n,NA,y,mount,,F,isolated,M,female
6,1,8:51:09 AM,,",1","5,",n,NA,y,mount,,B,social,M,female
6,1,8:51:27 AM,,",2",",5",,,,mount,,G,isolated,C,male
6,1,8:51:38 AM,,",7","1,",n,NA,y,mount,,F,isolated,J,female
6,1,8:52:23 AM,8:53:11 AM,",3","2,",n,NA,n,insemination,,E,isolated,K,female
6,1,8:53:28 AM,,",8",",3",,,,mount,,D,social,E,male
6,1,8:55:00 AM,,",3",",8",,,,mount,,E,isolated,D,male
6,1,9:06:35 AM,,",3","2,",y,y,NA,mount,,E,isolated,K,female
6,1,9:13:56 AM,,",9","6,",n,NA,y,mount,,A,social,N,female
6,1,9:14:37 AM,,",2",",9",,,,mount,,G,isolated,A,male
6,1,9:14:45 AM,,",5","6,",n,NA,y,mount,,C,social,N,female
6,1,9:15:11 AM,9:15:48 AM,",8","6,",n,NA,n,insemination,,D,social,N,female
6,1,9:16:54 AM,,",8","6,",n,NA,y,mount,,D,social,N,female
6,1,9:21:26 AM,,",8","2,",n,NA,y,mount,,D,social,K,female
6,1,9:21:52 AM,,",3","2,",y,y,NA,mount,,E,isolated,K,female
6,1,9:22:58 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,9:24:17 AM,,",8","5,",n,NA,y,mount,,D,social,M,female
6,1,9:25:20 AM,,",1",",8",,,,mount,,B,social,D,male
6,1,9:26:25 AM,,",7",",8",,,,mount,,F,isolated,D,male
6,1,9:27:00 AM,,",7",",8",,,,mount,,F,isolated,D,male
6,1,9:28:39 AM,,",3","2,",y,y,NA,mount,,E,isolated,K,female
6,1,9:38:30 AM,,",3","2,",y,y,NA,mount,,E,isolated,K,female
6,1,9:40:19 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,9:41:45 AM,,",8","4,",n,NA,y,mount,,D,social,L,female
6,1,9:42:11 AM,,",5",",2",,,,mount,,C,social,G,male
6,1,9:43:33 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,9:43:52 AM,,",1","4,",n,NA,y,mount,,B,social,L,female
6,1,9:49:51 AM,,",8",",1",,,,mount,,D,social,B,male
6,1,9:50:13 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,9:50:33 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,9:52:52 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:05:29 AM,,",7",",1",,,,mount,,F,isolated,B,male
6,1,10:06:11 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:15:22 AM,,",3","2,",y,y,NA,mount,,E,isolated,K,female
6,1,10:16:06 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:18:29 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:22:12 AM,,",8","0,",y,y,NA,mount,,D,social,I,female
6,1,10:22:25 AM,,",7","5,",n,NA,y,mount,,F,isolated,M,female
6,1,10:22:39 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:23:07 AM,,",8",",7",,,,mount,,D,social,F,male
6,1,10:23:16 AM,,",1",",7",,,,mount,,B,social,F,male
6,1,10:23:41 AM,,",1",",8",,,,mount,,B,social,D,male
6,1,10:26:04 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:26:30 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:28:30 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:29:36 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:33:35 AM,,",8","2,",n,NA,y,mount,,D,social,K,female
6,1,10:33:42 AM,,",1",",8",,,,mount,,B,social,D,male
6,1,10:34:27 AM,,",7","2,",n,NA,y,mount,,F,isolated,K,female
6,1,10:35:11 AM,,",9","2,",y,y,NA,mount,,A,social,K,female
6,1,10:35:33 AM,,",7",",8",,,,mount,,F,isolated,D,male
6,1,10:35:41 AM,,",1",",8",,,,mount,,B,social,D,male
6,1,10:37:58 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:38:34 AM,,",1","5,",n,NA,y,mount,,B,social,M,female
6,1,10:40:20 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:41:56 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:42:57 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:43:49 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:45:24 AM,,",1",",7",,,,mount,,B,social,F,male
6,1,10:45:41 AM,,",8",",1",,,,mount,,D,social,B,male
6,1,10:46:04 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:47:14 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:47:54 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:48:42 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,10:49:18 AM,,",8",",1",,,,mount,,D,social,B,male
6,1,10:49:25 AM,,",7",",8",,,,mount,,F,isolated,D,male
6,1,10:49:31 AM,,",1",",8",,,,mount,,B,social,D,male
6,1,11:09:14 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,11:11:02 AM,,",8",",7",,,,mount,,D,social,F,male
6,1,11:12:15 AM,,",8","0,",n,NA,y,mount,,D,social,I,female
6,1,11:22:25 AM,,",7",",8",,,,mount,,F,isolated,D,male
6,1,11:22:34 AM,,",1",",8",,,,mount,,B,social,D,male
6,1,11:24:47 AM,,",3","2,",n,NA,y,mount,,E,isolated,K,female
6,1,11:25:13 AM,,",8","5,",n,NA,y,mount,,D,social,M,female
6,1,11:25:31 AM,,",8","5,",n,NA,y,mount,,D,social,M,female
6,1,11:25:45 AM,,",7",",8",,,,mount,,F,isolated,D,male
6,1,11:26:35 AM,11:29:17 AM,",3","1,",n,NA,n,insemination,,E,isolated,J,female
6,1,11:28:46 AM,,",7",",8",,,,mount,,F,isolated,D,male
6,1,11:35:36 AM,,",3",",8",,,,mount,,E,isolated,D,male
6,1,11:36:34 AM,11:37:00 AM,",7","5,",n,NA,n,insemination,,F,isolated,M,female
6,1,11:46:23 AM,11:46:51 AM,",0","2,",n,NA,n,insemination,,H,isolated,K,female
6,1,12:02:04 PM,,",3",",8",,,,mount,,E,isolated,D,male
6,1,12:02:29 PM,,",3",",9",,,,mount,,E,isolated,A,male
6,1,12:02:55 PM,,",5",",9",,,,mount,,C,social,A,male
6,1,12:03:08 PM,,",3",",5",,,,mount,,E,isolated,C,male
