"","day","start_time","end_time","focal","partner","partner_avoid...Y.N.","avoid_success...Y.N.","male_abort...Y.N.","behaviour","notes","patch_focal","treatment","patch_partner","partner_sex"
"328",2,"12:39:36 PM","",",2","7,","n",NA,"y","mount","","F","isolated","N","female"
"329",2,"12:39:49 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"330",2,"12:40:12 PM","",",8",",2","","","","mount","","E","isolated","F","male"
"331",2,"12:41:23 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"332",2,"12:42:24 PM","",",8","7,","y","y",NA,"mount","","E","isolated","N","female"
"333",2,"12:43:46 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"334",2,"12:44:13 PM","",",2","7,","n",NA,"y","mount","","F","isolated","N","female"
"335",2,"12:45:34 PM","",",2",",9","","","","mount","","F","isolated","B","male"
"336",2,"12:47:27 PM","",",3","7,","n",NA,"y","mount","","H","isolated","N","female"
"337",2,"12:47:48 PM","",",6","7,","y","y",NA,"mount","","G","isolated","N","female"
"338",2,"12:48:46 PM","",",2",",9","","","","mount","","F","isolated","B","male"
"339",2,"12:49:28 PM","",",4",",9","","","","mount","","C","social","B","male"
"340",2,"12:50:27 PM","",",9",",8","","","","mount","","B","social","E","male"
"341",2,"12:50:35 PM","",",8",",4","","","","mount","","E","isolated","C","male"
"342",2,"12:50:51 PM","",",6",",3","","","","mount","","G","isolated","H","male"
"343",2,"12:51:11 PM","",",8",",9","","","","mount","","E","isolated","B","male"
"344",2,"12:52:01 PM","",",8",",9","","","","mount","","E","isolated","B","male"
"345",2,"12:52:15 PM","",",4",",8","","","","mount","","C","social","E","male"
"346",2,"12:53:45 PM","",",0","9,","y","y",NA,"mount","","D","social","P","female"
"347",2,"1:04:27 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"348",2,"1:09:20 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"349",2,"1:12:41 PM","",",2",",8","","","","mount","","F","isolated","E","male"
"350",2,"1:13:25 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"351",2,"1:13:56 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"352",2,"1:14:18 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"353",2,"1:14:35 PM","",",8","5,","n",NA,"y","mount","","E","isolated","M","female"
"354",2,"1:16:09 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"355",2,"1:16:53 PM","",",8","5,","n",NA,"y","mount","","E","isolated","M","female"
"356",2,"1:17:39 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"357",2,"1:18:58 PM","",",8","7,","y","y",NA,"mount","","E","isolated","N","female"
"358",2,"1:19:49 PM","",",8","5,","n",NA,"y","mount","","E","isolated","M","female"
"359",2,"1:21:53 PM","",",8","5,","n",NA,"y","mount","","E","isolated","M","female"
"360",2,"1:22:40 PM","",",4",",2","","","","mount","","C","social","F","male"
"361",2,"1:23:20 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"362",2,"1:23:44 PM","",",6",",3","","","","mount","","G","isolated","H","male"
"363",2,"1:24:12 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"364",2,"1:25:22 PM","",",4","7,","n",NA,"y","mount","","C","social","N","female"
"365",2,"1:25:53 PM","",",1",",3","","","","mount","","A","social","H","male"
"366",2,"1:26:10 PM","1:26:39 PM",",8","5,","n",NA,"n","insemination","","E","isolated","M","female"
"367",2,"1:26:20 PM","",",2",",4","","","","mount","","F","isolated","C","male"
"368",2,"1:26:42 PM","1:27:09 PM",",9","9,","n",NA,"n","insemination","","B","social","P","female"
"369",2,"1:28:02 PM","1:28:29 PM",",8","5,","n",NA,"n","insemination","","E","isolated","M","female"
"370",2,"1:28:19 PM","",",3",",6","","","","mount","","H","isolated","G","male"
"371",2,"1:28:51 PM","",",8","5,","n",NA,"y","mount","","E","isolated","M","female"
"372",2,"1:31:05 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"373",2,"1:31:47 PM","",",4",",8","","","","mount","","C","social","E","male"
"374",2,"1:33:33 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"375",2,"1:34:38 PM","",",8",",2","","","","mount","","E","isolated","F","male"
"376",2,"1:34:47 PM","",",2",",8","","","","mount","","F","isolated","E","male"
"377",2,"1:35:00 PM","",",6",",3","","","","mount","","G","isolated","H","male"
"378",2,"1:35:20 PM","",",6","8,","n",NA,"y","mount","","G","isolated","O","female"
"379",2,"1:37:12 PM","",",3",",6","","","","mount","","H","isolated","G","male"
"380",2,"1:39:35 PM","",",3",",6","","","","mount","","H","isolated","G","male"
"381",2,"1:39:43 PM","",",1",",3","","","","mount","","A","social","H","male"
"382",2,"1:42:33 PM","",",1","7,","n",NA,"y","mount","","A","social","N","female"
"383",2,"1:42:49 PM","",",6",",1","","","","mount","","G","isolated","A","male"
"384",2,"1:44:04 PM","",",1","8,","n",NA,"y","mount","","A","social","O","female"
"385",2,"1:46:15 PM","",",6",",3","","","","mount","","G","isolated","H","male"
"386",2,"1:48:15 PM","",",0","9,","y","y",NA,"mount","","D","social","P","female"
"387",2,"1:51:17 PM","",",1",",6","","","","mount","","A","social","G","male"
"388",2,"1:51:37 PM","",",3","4,","n",NA,"y","mount","","H","isolated","L","female"
"389",2,"2:04:01 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"390",2,"2:04:53 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"391",2,"2:05:27 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"392",2,"2:06:12 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"393",2,"2:07:28 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"394",2,"2:07:48 PM","",",6","4,","n",NA,"y","mount","","G","isolated","L","female"
"395",2,"2:08:24 PM","",",3","4,","n",NA,"y","mount","","H","isolated","L","female"
"396",2,"2:08:41 PM","",",9","7,","n",NA,"y","mount","","B","social","N","female"
"397",2,"2:09:33 PM","",",3","8,","n",NA,"y","mount","","H","isolated","O","female"
"398",2,"2:09:55 PM","",",9","5,","n",NA,"y","mount","","B","social","M","female"
"399",2,"2:12:15 PM","",",9","9,","n",NA,"y","mount","","B","social","P","female"
"400",2,"2:12:43 PM","",",9","5,","n",NA,"y","mount","","B","social","M","female"
"401",2,"2:14:56 PM","",",9","1,","n",NA,"y","mount","","B","social","I","female"
"402",2,"2:15:39 PM","2:16:05 PM",",2","4,","n",NA,"n","insemination","","F","isolated","L","female"
"403",2,"2:16:25 PM","",",8",",2","","","","mount","","E","isolated","F","male"
"404",2,"2:16:33 PM","",",9",",0","","","","mount","","B","social","D","male"
"405",2,"2:17:49 PM","",",8",",4","","","","mount","","E","isolated","C","male"
"406",2,"2:18:31 PM","",",8","4,","n",NA,"y","mount","","E","isolated","L","female"
"407",2,"2:19:21 PM","",",3",",1","","","","mount","","H","isolated","A","male"
"408",2,"2:19:31 PM","",",1","8,","n",NA,"y","mount","","A","social","O","female"
"409",2,"2:20:09 PM","",",8","4,","y","y",NA,"mount","","E","isolated","L","female"
"410",2,"2:20:55 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"411",2,"2:22:39 PM","2:23:14 PM",",0","7,","n",NA,"n","insemination","","D","social","N","female"
"412",2,"2:23:30 PM","",",0","7,","n",NA,"y","mount","","D","social","N","female"
"413",2,"2:23:49 PM","",",1","9,","y","y",NA,"mount","","A","social","P","female"
"414",2,"2:24:35 PM","",",1","9,","n",NA,"y","mount","","A","social","P","female"
"415",2,"2:25:10 PM","",",1","7,","y","y",NA,"mount","","A","social","N","female"
"416",2,"2:26:15 PM","",",0",",3","","","","mount","","D","social","H","male"
"417",2,"2:26:28 PM","",",0","8,","n",NA,"y","mount","","D","social","O","female"
"418",2,"2:26:53 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"419",2,"2:27:26 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"420",2,"2:29:22 PM","",",1","7,","n",NA,"y","mount","","A","social","N","female"
"421",2,"2:30:04 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"422",2,"2:31:00 PM","",",8","9,","n",NA,"y","mount","","E","isolated","P","female"
"423",2,"2:31:14 PM","",",8","5,","n",NA,"y","mount","","E","isolated","M","female"
"424",2,"2:31:51 PM","",",8","9,","n",NA,"y","mount","","E","isolated","P","female"
"425",2,"2:33:06 PM","",",1","7,","n",NA,"y","mount","","A","social","N","female"
"426",2,"2:33:30 PM","",",6","9,","n",NA,"y","mount","","G","isolated","P","female"
"427",2,"2:34:18 PM","",",1","7,","y","y",NA,"mount","","A","social","N","female"
"428",2,"2:37:12 PM","",",4",",2","","","","mount","","C","social","F","male"
"429",2,"2:37:46 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"430",2,"2:38:12 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"431",2,"2:38:28 PM","",",8",",1","","","","mount","","E","isolated","A","male"
"432",2,"2:39:03 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"433",2,"2:39:50 PM","",",8","5,","y","n","y","mount","","E","isolated","M","female"
"434",2,"2:41:00 PM","",",1","7,","n",NA,"y","mount","","A","social","N","female"
"435",2,"2:41:30 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"436",2,"2:42:06 PM","",",1","7,","n",NA,"y","mount","","A","social","N","female"
"437",2,"2:42:54 PM","",",1","7,","n",NA,"y","mount","","A","social","N","female"
"438",2,"2:43:07 PM","",",4",",2","","","","mount","","C","social","F","male"
"439",2,"2:43:12 PM","",",4",",2","","","","mount","","C","social","F","male"
"440",2,"2:43:25 PM","",",4","4,","y","n","y","mount","","C","social","L","female"
"441",2,"2:45:02 PM","",",3","9,","n",NA,"y","mount","","H","isolated","P","female"
"442",2,"2:45:22 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"443",2,"2:46:35 PM","",",8","7,","n",NA,"y","mount","","E","isolated","N","female"
"444",2,"2:47:05 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"445",2,"2:47:40 PM","",",1","7,","n",NA,"y","mount","","A","social","N","female"
"446",2,"2:48:27 PM","2:49:21 PM",",6","3,","n",NA,"n","insemination","","G","isolated","K","female"
"447",2,"2:49:15 PM","",",2",",4","","","","mount","","F","isolated","C","male"
"448",2,"2:49:36 PM","",",3",",6","","","","mount","","H","isolated","G","male"
"449",2,"2:50:00 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"450",2,"3:05:25 PM","",",1","5,","n",NA,"y","mount","","A","social","M","female"
"451",2,"3:05:54 PM","",",0",",6","","","","mount","","D","social","G","male"
"452",2,"3:06:31 PM","",",3","3,","y","n","y","mount","","H","isolated","K","female"
"453",2,"3:09:02 PM","",",4","5,","y","y",NA,"mount","","C","social","M","female"
"454",2,"3:09:24 PM","",",8","1,","n",NA,"y","mount","","E","isolated","I","female"
"455",2,"3:10:05 PM","",",2","4,","n",NA,"y","mount","","F","isolated","L","female"
"456",2,"3:21:36 PM","",",2","4,","n",NA,"y","mount","","F","isolated","L","female"
"457",2,"3:22:07 PM","",",0","3,","y","y",NA,"mount","","D","social","K","female"
"458",2,"3:23:15 PM","",",6",",0","","","","mount","","G","isolated","D","male"
"459",2,"3:23:39 PM","3:24:25 PM",",4","5,","n",NA,"n","insemination","","C","social","M","female"
"460",2,"3:29:08 PM","",",3",",0","","","","mount","","H","isolated","D","male"
"461",2,"3:33:05 PM","",",2","8,","y","y",NA,"mount","","F","isolated","O","female"
"462",2,"3:44:27 PM","",",6","9,","n",NA,"y","mount","","G","isolated","P","female"
"463",2,"3:50:08 PM","",",3","9,","y","y",NA,"mount","End of day: 26.8 degC 54%RHs","H","isolated","P","female"
