replicate,day,start_time,end_time,behaviour,focal,partner,partner_avoid...Y.N.,avoid_success,male_abort,Notes,patch_focal,treatment,patch_partner,partner_sex,
6,2,11:21:58 AM,,mount,",1",",5",,,,,B,social,H,male,
6,2,11:22:51 AM,,mount,",9",",2",,,,,G,isolated,E,male,
6,2,11:23:02 AM,,mount,",5","7,",n,NA,y,,H,isolated,T,female,
6,2,11:33:26 AM,,mount,",5","7,",n,NA,y,"7, is moving with difficulty, I think that she might have an injured leg",H,isolated,T,female,
6,2,11:34:02 AM,,mount,",2",",9",,,,,E,social,G,male,
6,2,11:40:21 AM,,mount,",9",",6",,,,,G,isolated,K,male,
6,2,11:40:50 AM,,mount,",4","9,",n,NA,y,,C,social,V,female,
6,2,11:43:22 AM,,mount,",4","9,",n,NA,y,,C,social,V,female,
6,2,11:43:42 AM,11:44:59 AM,insemination,",2","5,",y,n,n,,E,social,R,female,
6,2,11:44:17 AM,,mount,",6",",9",,,,,K,isolated,G,male,
6,2,11:45:16 AM,,mount,",6","5,",n,NA,y,,K,isolated,R,female,
6,2,11:46:54 AM,,mount,",6",",2",,,,,K,isolated,E,male,
6,2,11:51:28 AM,,mount,",9",",2",,,,,G,isolated,E,male,
6,2,11:52:48 AM,,mount,",2",",6",,,,,E,social,K,male,
6,2,11:53:26 AM,,mount,",9",",2",,,,,G,isolated,E,male,
6,2,12:00:17 PM,,mount,:1,"0,",n,NA,y,,J,isolated,M,female,
6,2,12:05:59 PM,,mount,",9",",5",,,,,G,isolated,H,male,
6,2,12:12:39 PM,,mount,",7","9,",,,,,A,social,V,female,
6,2,12:15:39 PM,,mount,",1","7,",,,,,B,social,T,female,
6,2,12:22:51 PM,,mount,",4","8,",n,NA,y,,C,social,U,female,
6,2,12:23:28 PM,,mount,",2",",9",,,,,E,social,G,male,
6,2,12:24:40 PM,,mount,",3",",4",,,,,F,social,C,male,
6,2,12:27:22 PM,,mount,",9",",6",,,,,G,isolated,K,male,
6,2,12:27:56 PM,,mount,",6",",9",,,,,K,isolated,G,male,
6,2,12:32:00 PM,,mount,",3","8,",y,y,NA,,F,social,U,female,
6,2,12:39:01 PM,12:41:19 PM,insemination,:0,"5,",n,NA,,,L,isolated,R,female,
6,2,1:12:02 PM,,mount,",3","8,",n,NA,y,,F,social,U,female,
6,2,1:15:22 PM,,mount,",3","8,",n,NA,y,,F,social,U,female,
6,2,1:15:37 PM,,mount,",4",",3",,,,,C,social,F,male,
6,2,1:17:48 PM,,mount,",0","0,",n,NA,y,,D,social,M,female,
6,2,1:21:07 PM,,mount,",4","5,",y,y,NA,,C,social,R,female,
6,2,1:22:07 PM,,mount,",3",",4",,,,,F,social,C,male,
6,2,1:31:29 PM,,mount,",4",",3",,,,,C,social,F,male,
6,2,1:34:55 PM,,mount,",3",",4",,,,,F,social,C,male,
6,2,1:47:51 PM,,mount,",9","4,",y,y,NA,,G,isolated,Q,female,
6,2,1:56:07 PM,,mount,",8",",7",,,,,I,isolated,A,male,
6,2,2:04:35 PM,,mount,",8",",7",,,,,I,isolated,A,male,
6,2,2:14:39 PM,,mount,",8",",7",,,,,I,isolated,A,male,
6,2,2:24:48 PM,,mount,",8",",7",,,,,I,isolated,A,male,
6,2,2:29:54 PM,,mount,",7",",8",,,,,A,social,I,male,
6,2,2:30:06 PM,,mount,",7",",8",,,,,A,social,I,male,
6,2,2:30:56 PM,,mount,",8",",7",,,,,I,isolated,A,male,
6,2,2:31:12 PM,2:31:40 PM,insemination,",3","4,",n,NA,n,,F,social,Q,female,
6,2,2:31:47 PM,,mount,",4",",3",,,,"while on 4,",C,social,F,male,
6,2,2:48:51 PM,,mount,",8",",7",,,,,I,isolated,A,male,
6,2,2:49:06 PM,,mount,",8",",7",,,,,I,isolated,A,male,
